"group","trial_name","trial_type","video_name","trialID","feedback","target","distractor1","distractor2","distractor3"
18,"Func2test_unchanged","Func2test","SingleFunc_test_smash_unchanged_right_2.mp4",8,"SingleFunc_train_smash_unchanged_right_2","unsmashed_right_2.jpg","smashed_right_2.jpg",NA,NA
18,"Func2test_unchanged_2ndchance","Func2test","SingleFunc_test_smash_unchanged_right_4.mp4",8.5,NA,"unsmashed_right_4.jpg","smashed_right_4.jpg",NA,NA
19,"Func2test_changed","Func2test","SingleFunc_test_smash_changed_right_1.mp4",7,"SingleFunc_train_smash_changed_right_1","smashed_right_1.jpg","unsmashed_right_1.jpg",NA,NA
19,"Func2test_changed_2ndchance","Func2test","SingleFunc_test_smash_changed_right_4.mp4",7.5,NA,"smashed_right_4.jpg","unsmashed_right_4.jpg",NA,NA
19,"Func2test_unchanged","Func2test","SingleFunc_test_smash_unchanged_right_1.mp4",8,"SingleFunc_train_smash_unchanged_right_1","unsmashed_right_1.jpg","smashed_right_1.jpg",NA,NA
19,"Func2test_unchanged_2ndchance","Func2test","SingleFunc_test_smash_unchanged_right_4.mp4",8.5,NA,"unsmashed_right_4.jpg","smashed_right_4.jpg",NA,NA
20,"Func2test_changed","Func2test","SingleFunc_test_smash_changed_right_1.mp4",7,"SingleFunc_train_smash_changed_right_1","smashed_right_1.jpg","unsmashed_right_1.jpg",NA,NA
20,"Func2test_changed_2ndchance","Func2test","SingleFunc_test_smash_changed_right_4.mp4",7.5,NA,"smashed_right_4.jpg","unsmashed_right_4.jpg",NA,NA
20,"Func2test_unchanged","Func2test","SingleFunc_test_smash_unchanged_right_1.mp4",8,"SingleFunc_train_smash_unchanged_right_1","unsmashed_right_1.jpg","smashed_right_1.jpg",NA,NA
20,"Func2test_unchanged_2ndchance","Func2test","SingleFunc_test_smash_unchanged_right_4.mp4",8.5,NA,"unsmashed_right_4.jpg","smashed_right_4.jpg",NA,NA
21,"Func2test_changed","Func2test","SingleFunc_test_smash_changed_right_2.mp4",7,"SingleFunc_train_smash_changed_right_2","smashed_right_2.jpg","unsmashed_right_2.jpg",NA,NA
21,"Func2test_changed_2ndchance","Func2test","SingleFunc_test_smash_changed_right_4.mp4",7.5,NA,"smashed_right_4.jpg","unsmashed_right_4.jpg",NA,NA
21,"Func2test_unchanged","Func2test","SingleFunc_test_smash_unchanged_right_2.mp4",8,"SingleFunc_train_smash_unchanged_right_2","unsmashed_right_2.jpg","smashed_right_2.jpg",NA,NA
21,"Func2test_unchanged_2ndchance","Func2test","SingleFunc_test_smash_unchanged_right_4.mp4",8.5,NA,"unsmashed_right_4.jpg","smashed_right_4.jpg",NA,NA
22,"Func2test_changed","Func2test","SingleFunc_test_smash_changed_right_2.mp4",7,"SingleFunc_train_smash_changed_right_2","smashed_right_2.jpg","unsmashed_right_2.jpg",NA,NA
22,"Func2test_changed_2ndchance","Func2test","SingleFunc_test_smash_changed_right_4.mp4",7.5,NA,"smashed_right_4.jpg","unsmashed_right_4.jpg",NA,NA
22,"Func2test_unchanged","Func2test","SingleFunc_test_smash_unchanged_right_2.mp4",8,"SingleFunc_train_smash_unchanged_right_2","unsmashed_right_2.jpg","smashed_right_2.jpg",NA,NA
22,"Func2test_unchanged_2ndchance","Func2test","SingleFunc_test_smash_unchanged_right_4.mp4",8.5,NA,"unsmashed_right_4.jpg","smashed_right_4.jpg",NA,NA
23,"Func2test_changed","Func2test","SingleFunc_test_smash_changed_right_1.mp4",7,"SingleFunc_train_smash_changed_right_1","smashed_right_1.jpg","unsmashed_right_1.jpg",NA,NA
