"group","trial_name","trial_type","video_name","trialID","feedback","target","distractor1","distractor2","distractor3"
10,"Func1test_changed","Func1test","SingleFunc_test_smash_changed_left_2.mp4",3,"SingleFunc_train_smash_changed_left_2","smashed_left_2.jpg","unsmashed_left_2.jpg",NA,NA
10,"Func1test_changed_2ndchance","Func1test","SingleFunc_test_smash_changed_left_4.mp4",3.5,NA,"smashed_left_4.jpg","unsmashed_left_4.jpg",NA,NA
10,"Func1test_unchanged","Func1test","SingleFunc_test_smash_unchanged_left_2.mp4",4,"SingleFunc_train_smash_unchanged_left_2","unsmashed_left_2.jpg","smashed_left_2.jpg",NA,NA
10,"Func1test_unchanged_2ndchance","Func1test","SingleFunc_test_smash_unchanged_left_4.mp4",4.5,NA,"unsmashed_left_4.jpg","smashed_left_4.jpg",NA,NA
11,"Func1test_changed","Func1test","SingleFunc_test_smash_changed_left_2.mp4",3,"SingleFunc_train_smash_changed_left_2","smashed_left_2.jpg","unsmashed_left_2.jpg",NA,NA
11,"Func1test_changed_2ndchance","Func1test","SingleFunc_test_smash_changed_left_4.mp4",3.5,NA,"smashed_left_4.jpg","unsmashed_left_4.jpg",NA,NA
11,"Func1test_unchanged","Func1test","SingleFunc_test_smash_unchanged_left_2.mp4",4,"SingleFunc_train_smash_unchanged_left_2","unsmashed_left_2.jpg","smashed_left_2.jpg",NA,NA
11,"Func1test_unchanged_2ndchance","Func1test","SingleFunc_test_smash_unchanged_left_4.mp4",4.5,NA,"unsmashed_left_4.jpg","smashed_left_4.jpg",NA,NA
12,"Func1test_changed","Func1test","SingleFunc_test_smash_changed_left_2.mp4",3,"SingleFunc_train_smash_changed_left_2","smashed_left_2.jpg","unsmashed_left_2.jpg",NA,NA
12,"Func1test_changed_2ndchance","Func1test","SingleFunc_test_smash_changed_left_4.mp4",3.5,NA,"smashed_left_4.jpg","unsmashed_left_4.jpg",NA,NA
12,"Func1test_unchanged","Func1test","SingleFunc_test_smash_unchanged_left_2.mp4",4,"SingleFunc_train_smash_unchanged_left_2","unsmashed_left_2.jpg","smashed_left_2.jpg",NA,NA
12,"Func1test_unchanged_2ndchance","Func1test","SingleFunc_test_smash_unchanged_left_4.mp4",4.5,NA,"unsmashed_left_4.jpg","smashed_left_4.jpg",NA,NA
13,"Func1test_changed","Func1test","SingleFunc_test_smash_changed_left_1.mp4",3,"SingleFunc_train_smash_changed_left_1","smashed_left_1.jpg","unsmashed_left_1.jpg",NA,NA
13,"Func1test_changed_2ndchance","Func1test","SingleFunc_test_smash_changed_left_4.mp4",3.5,NA,"smashed_left_4.jpg","unsmashed_left_4.jpg",NA,NA
13,"Func1test_unchanged","Func1test","SingleFunc_test_smash_unchanged_left_1.mp4",4,"SingleFunc_train_smash_unchanged_left_1","unsmashed_left_1.jpg","smashed_left_1.jpg",NA,NA
13,"Func1test_unchanged_2ndchance","Func1test","SingleFunc_test_smash_unchanged_left_4.mp4",4.5,NA,"unsmashed_left_4.jpg","smashed_left_4.jpg",NA,NA
14,"Func1test_changed","Func1test","SingleFunc_test_smash_changed_left_1.mp4",3,"SingleFunc_train_smash_changed_left_1","smashed_left_1.jpg","unsmashed_left_1.jpg",NA,NA
14,"Func1test_changed_2ndchance","Func1test","SingleFunc_test_smash_changed_left_4.mp4",3.5,NA,"smashed_left_4.jpg","unsmashed_left_4.jpg",NA,NA
14,"Func1test_unchanged","Func1test","SingleFunc_test_smash_unchanged_left_1.mp4",4,"SingleFunc_train_smash_unchanged_left_1","unsmashed_left_1.jpg","smashed_left_1.jpg",NA,NA
14,"Func1test_unchanged_2ndchance","Func1test","SingleFunc_test_smash_unchanged_left_4.mp4",4.5,NA,"unsmashed_left_4.jpg","smashed_left_4.jpg",NA,NA
15,"Func1test_changed","Func1test","SingleFunc_test_smash_changed_left_1.mp4",3,"SingleFunc_train_smash_changed_left_1","smashed_left_1.jpg","unsmashed_left_1.jpg",NA,NA
15,"Func1test_changed_2ndchance","Func1test","SingleFunc_test_smash_changed_left_4.mp4",3.5,NA,"smashed_left_4.jpg","unsmashed_left_4.jpg",NA,NA
15,"Func1test_unchanged","Func1test","SingleFunc_test_smash_unchanged_left_1.mp4",4,"SingleFunc_train_smash_unchanged_left_1","unsmashed_left_1.jpg","smashed_left_1.jpg",NA,NA
15,"Func1test_unchanged_2ndchance","Func1test","SingleFunc_test_smash_unchanged_left_4.mp4",4.5,NA,"unsmashed_left_4.jpg","smashed_left_4.jpg",NA,NA
16,"Func1test_changed","Func1test","SingleFunc_test_smash_changed_left_2.mp4",3,"SingleFunc_train_smash_changed_left_2","smashed_left_2.jpg","unsmashed_left_2.jpg",NA,NA
16,"Func1test_changed_2ndchance","Func1test","SingleFunc_test_smash_changed_left_4.mp4",3.5,NA,"smashed_left_4.jpg","unsmashed_left_4.jpg",NA,NA
16,"Func1test_unchanged","Func1test","SingleFunc_test_smash_unchanged_left_2.mp4",4,"SingleFunc_train_smash_unchanged_left_2","unsmashed_left_2.jpg","smashed_left_2.jpg",NA,NA
16,"Func1test_unchanged_2ndchance","Func1test","SingleFunc_test_smash_unchanged_left_4.mp4",4.5,NA,"unsmashed_left_4.jpg","smashed_left_4.jpg",NA,NA
17,"Func1test_changed","Func1test","SingleFunc_test_push_changed_right_2.mp4",3,"SingleFunc_train_push_changed_right_2","unsmashed_left_2.jpg","unsmashed_right_2.jpg",NA,NA
17,"Func1test_changed_2ndchance","Func1test","SingleFunc_test_push_changed_right_4.mp4",3.5,NA,"unsmashed_left_4.jpg","unsmashed_right_4.jpg",NA,NA
17,"Func1test_unchanged","Func1test","SingleFunc_test_push_unchanged_right_2.mp4",4,"SingleFunc_train_push_unchanged_right_2","unsmashed_right_2.jpg","unsmashed_left_2.jpg",NA,NA
17,"Func1test_unchanged_2ndchance","Func1test","SingleFunc_test_push_unchanged_right_4.mp4",4.5,NA,"unsmashed_right_4.jpg","unsmashed_left_4.jpg",NA,NA
18,"Func1test_changed","Func1test","SingleFunc_test_push_changed_right_2.mp4",3,"SingleFunc_train_push_changed_right_2","unsmashed_left_2.jpg","unsmashed_right_2.jpg",NA,NA
18,"Func1test_changed_2ndchance","Func1test","SingleFunc_test_push_changed_right_4.mp4",3.5,NA,"unsmashed_left_4.jpg","unsmashed_right_4.jpg",NA,NA
18,"Func1test_unchanged","Func1test","SingleFunc_test_push_unchanged_right_2.mp4",4,"SingleFunc_train_push_unchanged_right_2","unsmashed_right_2.jpg","unsmashed_left_2.jpg",NA,NA
18,"Func1test_unchanged_2ndchance","Func1test","SingleFunc_test_push_unchanged_right_4.mp4",4.5,NA,"unsmashed_right_4.jpg","unsmashed_left_4.jpg",NA,NA
19,"Func1test_changed","Func1test","SingleFunc_test_push_changed_right_1.mp4",3,"SingleFunc_train_push_changed_right_1","unsmashed_left_1.jpg","unsmashed_right_1.jpg",NA,NA
19,"Func1test_changed_2ndchance","Func1test","SingleFunc_test_push_changed_right_4.mp4",3.5,NA,"unsmashed_left_4.jpg","unsmashed_right_4.jpg",NA,NA
19,"Func1test_unchanged","Func1test","SingleFunc_test_push_unchanged_right_1.mp4",4,"SingleFunc_train_push_unchanged_right_1","unsmashed_right_1.jpg","unsmashed_left_1.jpg",NA,NA
19,"Func1test_unchanged_2ndchance","Func1test","SingleFunc_test_push_unchanged_right_4.mp4",4.5,NA,"unsmashed_right_4.jpg","unsmashed_left_4.jpg",NA,NA
20,"Func1test_changed","Func1test","SingleFunc_test_push_changed_right_1.mp4",3,"SingleFunc_train_push_changed_right_1","unsmashed_left_1.jpg","unsmashed_right_1.jpg",NA,NA
20,"Func1test_changed_2ndchance","Func1test","SingleFunc_test_push_changed_right_4.mp4",3.5,NA,"unsmashed_left_4.jpg","unsmashed_right_4.jpg",NA,NA
20,"Func1test_unchanged","Func1test","SingleFunc_test_push_unchanged_right_1.mp4",4,"SingleFunc_train_push_unchanged_right_1","unsmashed_right_1.jpg","unsmashed_left_1.jpg",NA,NA
20,"Func1test_unchanged_2ndchance","Func1test","SingleFunc_test_push_unchanged_right_4.mp4",4.5,NA,"unsmashed_right_4.jpg","unsmashed_left_4.jpg",NA,NA
21,"Func1test_changed","Func1test","SingleFunc_test_push_changed_right_2.mp4",3,"SingleFunc_train_push_changed_right_2","unsmashed_left_2.jpg","unsmashed_right_2.jpg",NA,NA
21,"Func1test_changed_2ndchance","Func1test","SingleFunc_test_push_changed_right_4.mp4",3.5,NA,"unsmashed_left_4.jpg","unsmashed_right_4.jpg",NA,NA
21,"Func1test_unchanged","Func1test","SingleFunc_test_push_unchanged_right_2.mp4",4,"SingleFunc_train_push_unchanged_right_2","unsmashed_right_2.jpg","unsmashed_left_2.jpg",NA,NA
21,"Func1test_unchanged_2ndchance","Func1test","SingleFunc_test_push_unchanged_right_4.mp4",4.5,NA,"unsmashed_right_4.jpg","unsmashed_left_4.jpg",NA,NA
22,"Func1test_changed","Func1test","SingleFunc_test_push_changed_right_2.mp4",3,"SingleFunc_train_push_changed_right_2","unsmashed_left_2.jpg","unsmashed_right_2.jpg",NA,NA
22,"Func1test_changed_2ndchance","Func1test","SingleFunc_test_push_changed_right_4.mp4",3.5,NA,"unsmashed_left_4.jpg","unsmashed_right_4.jpg",NA,NA
22,"Func1test_unchanged","Func1test","SingleFunc_test_push_unchanged_right_2.mp4",4,"SingleFunc_train_push_unchanged_right_2","unsmashed_right_2.jpg","unsmashed_left_2.jpg",NA,NA
22,"Func1test_unchanged_2ndchance","Func1test","SingleFunc_test_push_unchanged_right_4.mp4",4.5,NA,"unsmashed_right_4.jpg","unsmashed_left_4.jpg",NA,NA
23,"Func1test_changed","Func1test","SingleFunc_test_push_changed_right_1.mp4",3,"SingleFunc_train_push_changed_right_1","unsmashed_left_1.jpg","unsmashed_right_1.jpg",NA,NA
23,"Func1test_changed_2ndchance","Func1test","SingleFunc_test_push_changed_right_4.mp4",3.5,NA,"unsmashed_left_4.jpg","unsmashed_right_4.jpg",NA,NA
23,"Func1test_unchanged","Func1test","SingleFunc_test_push_unchanged_right_1.mp4",4,"SingleFunc_train_push_unchanged_right_1","unsmashed_right_1.jpg","unsmashed_left_1.jpg",NA,NA
23,"Func1test_unchanged_2ndchance","Func1test","SingleFunc_test_push_unchanged_right_4.mp4",4.5,NA,"unsmashed_right_4.jpg","unsmashed_left_4.jpg",NA,NA
24,"Func1test_changed","Func1test","SingleFunc_test_push_changed_right_1.mp4",3,"SingleFunc_train_push_changed_right_1","unsmashed_left_1.jpg","unsmashed_right_1.jpg",NA,NA
24,"Func1test_changed_2ndchance","Func1test","SingleFunc_test_push_changed_right_4.mp4",3.5,NA,"unsmashed_left_4.jpg","unsmashed_right_4.jpg",NA,NA
24,"Func1test_unchanged","Func1test","SingleFunc_test_push_unchanged_right_1.mp4",4,"SingleFunc_train_push_unchanged_right_1","unsmashed_right_1.jpg","unsmashed_left_1.jpg",NA,NA
24,"Func1test_unchanged_2ndchance","Func1test","SingleFunc_test_push_unchanged_right_4.mp4",4.5,NA,"unsmashed_right_4.jpg","unsmashed_left_4.jpg",NA,NA
25,"Func1test_changed","Func1test","SingleFunc_test_push_changed_left_2.mp4",3,"SingleFunc_train_push_changed_left_2","unsmashed_right_2.jpg","unsmashed_left_2.jpg",NA,NA
25,"Func1test_changed_2ndchance","Func1test","SingleFunc_test_push_changed_left_4.mp4",3.5,NA,"unsmashed_right_4.jpg","unsmashed_left_4.jpg",NA,NA
25,"Func1test_unchanged","Func1test","SingleFunc_test_push_unchanged_left_2.mp4",4,"SingleFunc_train_push_unchanged_left_2","unsmashed_left_2.jpg","unsmashed_right_2.jpg",NA,NA
25,"Func1test_unchanged_2ndchance","Func1test","SingleFunc_test_push_unchanged_left_4.mp4",4.5,NA,"unsmashed_left_4.jpg","unsmashed_right_4.jpg",NA,NA
26,"Func1test_changed","Func1test","SingleFunc_test_push_changed_left_2.mp4",3,"SingleFunc_train_push_changed_left_2","unsmashed_right_2.jpg","unsmashed_left_2.jpg",NA,NA
26,"Func1test_changed_2ndchance","Func1test","SingleFunc_test_push_changed_left_4.mp4",3.5,NA,"unsmashed_right_4.jpg","unsmashed_left_4.jpg",NA,NA
26,"Func1test_unchanged","Func1test","SingleFunc_test_push_unchanged_left_2.mp4",4,"SingleFunc_train_push_unchanged_left_2","unsmashed_left_2.jpg","unsmashed_right_2.jpg",NA,NA
26,"Func1test_unchanged_2ndchance","Func1test","SingleFunc_test_push_unchanged_left_4.mp4",4.5,NA,"unsmashed_left_4.jpg","unsmashed_right_4.jpg",NA,NA
27,"Func1test_changed","Func1test","SingleFunc_test_push_changed_left_1.mp4",3,"SingleFunc_train_push_changed_left_1","unsmashed_right_1.jpg","unsmashed_left_1.jpg",NA,NA
27,"Func1test_changed_2ndchance","Func1test","SingleFunc_test_push_changed_left_4.mp4",3.5,NA,"unsmashed_right_4.jpg","unsmashed_left_4.jpg",NA,NA
27,"Func1test_unchanged","Func1test","SingleFunc_test_push_unchanged_left_1.mp4",4,"SingleFunc_train_push_unchanged_left_1","unsmashed_left_1.jpg","unsmashed_right_1.jpg",NA,NA
27,"Func1test_unchanged_2ndchance","Func1test","SingleFunc_test_push_unchanged_left_4.mp4",4.5,NA,"unsmashed_left_4.jpg","unsmashed_right_4.jpg",NA,NA
28,"Func1test_changed","Func1test","SingleFunc_test_push_changed_left_2.mp4",3,"SingleFunc_train_push_changed_left_2","unsmashed_right_2.jpg","unsmashed_left_2.jpg",NA,NA
28,"Func1test_changed_2ndchance","Func1test","SingleFunc_test_push_changed_left_4.mp4",3.5,NA,"unsmashed_right_4.jpg","unsmashed_left_4.jpg",NA,NA
28,"Func1test_unchanged","Func1test","SingleFunc_test_push_unchanged_left_2.mp4",4,"SingleFunc_train_push_unchanged_left_2","unsmashed_left_2.jpg","unsmashed_right_2.jpg",NA,NA
28,"Func1test_unchanged_2ndchance","Func1test","SingleFunc_test_push_unchanged_left_4.mp4",4.5,NA,"unsmashed_left_4.jpg","unsmashed_right_4.jpg",NA,NA
29,"Func1test_changed","Func1test","SingleFunc_test_push_changed_left_2.mp4",3,"SingleFunc_train_push_changed_left_2","unsmashed_right_2.jpg","unsmashed_left_2.jpg",NA,NA
29,"Func1test_changed_2ndchance","Func1test","SingleFunc_test_push_changed_left_4.mp4",3.5,NA,"unsmashed_right_4.jpg","unsmashed_left_4.jpg",NA,NA
29,"Func1test_unchanged","Func1test","SingleFunc_test_push_unchanged_left_2.mp4",4,"SingleFunc_train_push_unchanged_left_2","unsmashed_left_2.jpg","unsmashed_right_2.jpg",NA,NA
29,"Func1test_unchanged_2ndchance","Func1test","SingleFunc_test_push_unchanged_left_4.mp4",4.5,NA,"unsmashed_left_4.jpg","unsmashed_right_4.jpg",NA,NA
30,"Func1test_changed","Func1test","SingleFunc_test_push_changed_left_1.mp4",3,"SingleFunc_train_push_changed_left_1","unsmashed_right_1.jpg","unsmashed_left_1.jpg",NA,NA
30,"Func1test_changed_2ndchance","Func1test","SingleFunc_test_push_changed_left_4.mp4",3.5,NA,"unsmashed_right_4.jpg","unsmashed_left_4.jpg",NA,NA
30,"Func1test_unchanged","Func1test","SingleFunc_test_push_unchanged_left_1.mp4",4,"SingleFunc_train_push_unchanged_left_1","unsmashed_left_1.jpg","unsmashed_right_1.jpg",NA,NA
30,"Func1test_unchanged_2ndchance","Func1test","SingleFunc_test_push_unchanged_left_4.mp4",4.5,NA,"unsmashed_left_4.jpg","unsmashed_right_4.jpg",NA,NA
31,"Func1test_changed","Func1test","SingleFunc_test_push_changed_left_2.mp4",3,"SingleFunc_train_push_changed_left_2","unsmashed_right_2.jpg","unsmashed_left_2.jpg",NA,NA
31,"Func1test_changed_2ndchance","Func1test","SingleFunc_test_push_changed_left_4.mp4",3.5,NA,"unsmashed_right_4.jpg","unsmashed_left_4.jpg",NA,NA
31,"Func1test_unchanged","Func1test","SingleFunc_test_push_unchanged_left_2.mp4",4,"SingleFunc_train_push_unchanged_left_2","unsmashed_left_2.jpg","unsmashed_right_2.jpg",NA,NA
31,"Func1test_unchanged_2ndchance","Func1test","SingleFunc_test_push_unchanged_left_4.mp4",4.5,NA,"unsmashed_left_4.jpg","unsmashed_right_4.jpg",NA,NA
32,"Func1test_changed","Func1test","SingleFunc_test_push_changed_left_1.mp4",3,"SingleFunc_train_push_changed_left_1","unsmashed_right_1.jpg","unsmashed_left_1.jpg",NA,NA
32,"Func1test_changed_2ndchance","Func1test","SingleFunc_test_push_changed_left_4.mp4",3.5,NA,"unsmashed_right_4.jpg","unsmashed_left_4.jpg",NA,NA
32,"Func1test_unchanged","Func1test","SingleFunc_test_push_unchanged_left_1.mp4",4,"SingleFunc_train_push_unchanged_left_1","unsmashed_left_1.jpg","unsmashed_right_1.jpg",NA,NA
32,"Func1test_unchanged_2ndchance","Func1test","SingleFunc_test_push_unchanged_left_4.mp4",4.5,NA,"unsmashed_left_4.jpg","unsmashed_right_4.jpg",NA,NA
